Theft Status,Occurrence Hour,Occurrence Month,Premises Type,Bike Cost
1,12,11,Outdoors,1300
1,9,11,Other,900
1,12,11,Other,500
1,20,10,Outdoors,1000
1,0,10,Other,400
1,3,11,Other,500
1,3,11,Residential,865.630004882813
1,23,11,Residential,800
1,23,11,Residential,1300
1,3,11,Residential,1000
1,11,11,Other,100
1,11,11,Other,844
1,3,11,Residential,400
1,10,11,Other,900
1,2,11,Residential,650
1,2,11,Residential,899
1,8,11,Residential,500
1,17,11,Other,1500
1,15,11,Outdoors,1100
1,18,11,Residential,600
1,11,11,Outdoors,500
1,2,11,Other,486
1,2,11,Other,1750
1,2,11,Outdoors,2000
1,14,9,Outdoors,235
1,9,11,Residential,400
1,14,9,Outdoors,150
1,20,11,Residential,650
1,15,11,Outdoors,1100
1,9,11,Outdoors,1355
1,12,11,Residential,1300
1,17,11,Residential,450
1,18,11,Residential,2000
1,22,11,Other,1000
1,15,11,Residential,1000
1,8,11,Residential,1479
1,8,11,Residential,1250
1,11,12,Outdoors,500
1,13,11,Residential,2000
1,15,11,Other,1012
1,15,12,Residential,1100
1,19,12,Other,2000
1,12,9,Residential,2000
1,22,12,Residential,800
1,17,12,Residential,800
1,18,12,Outdoors,1600
1,12,12,Outdoors,1400
1,18,12,Outdoors,1600
1,11,12,Residential,2250
1,0,12,Residential,2000
1,9,11,Residential,1500
1,20,12,Residential,0
1,0,12,Residential,900
1,18,12,Outdoors,800
1,23,12,Residential,1500
1,23,12,Residential,400
1,18,12,Other,0
1,5,12,Residential,769
1,1,12,Other,700
1,3,12,Residential,1000
1,14,12,Other,1200
1,7,11,Other,1000
1,2,12,Residential,1200
1,23,12,Residential,700
1,14,8,Residential,1000
1,10,12,Residential,175
1,5,12,Residential,200
1,0,12,Residential,800
1,11,1,Residential,250
1,0,11,Residential,1700
1,17,1,Residential,1500
1,0,12,Residential,1200
1,15,1,Outdoors,0
1,19,1,Residential,1300
1,17,1,Residential,1200
1,23,12,Residential,600
1,0,12,Residential,1084.78002929688
1,15,12,Residential,780
1,15,12,Residential,1230
1,7,1,Outdoors,598
0,7,1,Outdoors,2000
1,16,12,Residential,1000
1,8,1,Outdoors,1000
1,12,1,Residential,500
1,16,1,Outdoors,350
1,19,1,Residential,800
1,13,1,Other,350
1,14,12,Residential,1100
1,1,1,Other,500
1,12,1,Outdoors,1250
1,13,1,Residential,0
1,8,1,Residential,949
1,1,1,Residential,500
1,7,1,Other,900
1,7,1,Other,700
1,17,1,Outdoors,1200
1,15,1,Residential,500
1,8,1,Outdoors,1000
1,18,8,Residential,667
1,9,1,Residential,1910
1,20,1,Residential,0
1,18,12,Outdoors,2000
1,4,1,Residential,899.989990234375
1,4,1,Residential,899
1,17,11,Residential,282
1,12,12,Residential,700
1,11,1,Residential,389
1,6,1,Outdoors,200
1,3,1,Residential,200
1,19,1,Residential,1400
1,13,1,Residential,1200
1,20,1,Residential,2250
1,4,1,Other,400
1,21,1,Residential,500
1,12,1,Outdoors,1269.98999023438
1,6,11,Residential,899
1,16,1,Residential,1200
1,19,1,Residential,2300
1,6,8,Residential,500
1,18,2,Residential,899
1,17,2,Residential,1200
1,13,12,Other,700
1,16,2,Residential,1200
1,20,2,Outdoors,100
1,17,10,Residential,300
1,19,2,Residential,350
1,12,2,Residential,750
1,21,2,Residential,250
1,19,2,Residential,1200
1,19,2,Residential,720
1,22,2,Residential,699
1,5,2,Residential,500
1,5,2,Residential,500
1,19,2,Other,1000
1,20,2,Residential,150
1,15,2,Residential,2330
1,15,2,Residential,995
1,8,2,Other,1250
1,18,1,Outdoors,800
1,22,2,Residential,0
1,18,2,Residential,1200
1,13,2,Residential,500
1,8,9,Residential,900
1,20,2,Outdoors,350
1,18,2,Residential,1220.38000488281
1,12,2,Residential,500
1,11,2,Other,1200
1,10,2,Outdoors,85
1,4,2,Residential,1500
1,21,10,Residential,700
1,14,3,Outdoors,2000
1,23,3,Outdoors,300
1,11,11,Outdoors,0
1,18,3,Residential,1000
1,18,3,Residential,800
1,10,11,Residential,900
1,20,3,Outdoors,150
1,0,3,Residential,200
1,8,11,Outdoors,155.940002441406
1,18,3,Residential,1200
1,17,3,Residential,224.869995117188
1,2,2,Residential,2000
1,13,3,Outdoors,220
1,14,3,Outdoors,1500
1,20,3,Residential,499.989990234375
1,13,3,Residential,600
1,12,12,Residential,0
1,21,3,Residential,1300
1,13,3,Residential,500
1,17,3,Residential,849.989990234375
1,21,3,Residential,700
1,19,8,Residential,970
1,15,3,Residential,400
1,20,3,Other,2000
1,8,3,Residential,800
1,1,3,Residential,1000
1,21,3,Residential,998
1,17,3,Residential,1400
1,9,3,Residential,500
1,8,3,Outdoors,0
1,14,3,Outdoors,500
1,23,3,Residential,200
1,14,2,Other,350
1,23,3,Residential,200
1,2,2,Residential,1500
1,11,3,Outdoors,1200
1,11,3,Outdoors,1200
1,9,3,Residential,1150
1,9,3,Residential,1150
1,12,3,Residential,600
1,14,3,Residential,900
1,18,4,Outdoors,1200
1,0,9,Residential,700
1,0,3,Residential,250
1,0,3,Residential,250
1,10,4,Outdoors,300
1,19,3,Residential,400
1,23,4,Residential,580
1,19,4,Residential,2000
1,18,4,Outdoors,1799
1,23,4,Residential,300
1,5,3,Residential,300
1,20,3,Residential,2000
1,19,4,Other,500
1,10,4,Outdoors,800
1,1,4,Other,1000
1,13,4,Residential,750
1,1,4,Other,500
1,19,4,Residential,1000
1,19,4,Outdoors,500
1,22,4,Residential,700
1,22,4,Residential,980
1,13,4,Residential,824
1,13,4,Residential,1000
1,20,4,Other,250
1,12,4,Residential,600
0,14,4,Residential,789.989990234375
1,4,4,Outdoors,2000
1,4,4,Other,500
1,7,3,Residential,1300
1,9,4,Residential,1500
1,18,4,Other,400
1,15,4,Outdoors,1200
1,12,4,Outdoors,1000
1,13,4,Residential,600
1,9,9,Residential,700
1,18,4,Outdoors,299.420013427734
1,9,9,Residential,700
1,16,4,Outdoors,600
1,20,4,Residential,250
1,18,4,Residential,649
1,18,4,Residential,1149
1,10,4,Outdoors,1268
1,21,4,Outdoors,840
1,1,4,Residential,1200
1,0,1,Residential,350
1,9,4,Outdoors,298
1,0,1,Residential,200
1,17,4,Outdoors,300
1,9,4,Outdoors,500
1,23,4,Residential,799
1,13,4,Residential,499
1,0,4,Residential,800
1,10,4,Outdoors,2000
1,23,4,Residential,850
1,22,4,Outdoors,900
1,14,4,Outdoors,189
1,11,4,Residential,1100
1,19,4,Outdoors,400
1,11,4,Residential,316.390014648438
1,8,4,Other,800
1,18,4,Residential,675
1,13,4,Residential,500
1,20,4,Outdoors,200
1,10,4,Residential,500
1,9,4,Residential,200
1,20,4,Residential,600
1,10,4,Other,600
1,17,4,Outdoors,218
1,4,4,Residential,1200
0,9,4,Residential,2200
1,21,5,Outdoors,1000
1,22,5,Residential,2000
1,0,5,Residential,1800
1,16,5,Residential,1169
1,11,4,Outdoors,1110
1,11,4,Outdoors,1835
1,12,4,Residential,500
1,11,4,Residential,1000
1,20,5,Other,1000
1,16,5,Other,2000
1,13,5,Residential,600
1,16,5,Outdoors,800
0,21,4,Other,2300
1,19,5,Outdoors,800
1,18,5,Outdoors,174.979995727539
1,22,4,Residential,2000
1,8,5,Residential,1130
1,16,5,Residential,500
1,7,5,Residential,383
1,13,5,Outdoors,1050.44995117188
1,16,5,Outdoors,0
1,22,5,Residential,500
1,10,5,Outdoors,1500
1,17,5,Outdoors,350
1,16,5,Residential,600
1,15,5,Outdoors,1400
1,22,5,Residential,900
1,17,5,Outdoors,900
1,20,5,Other,750
1,9,5,Residential,900
1,21,5,Other,800
1,19,5,Residential,1025
1,12,2,Residential,900
1,10,5,Outdoors,228
1,4,5,Other,600
1,12,2,Residential,1000
1,17,5,Residential,789.869995117188
1,21,5,Outdoors,550
1,5,5,Outdoors,650
1,20,5,Residential,500
1,10,5,Residential,500
1,12,5,Residential,300
1,0,5,Other,1000
1,10,5,Residential,1500
1,13,5,Outdoors,500
1,20,5,Outdoors,799.989990234375
1,23,5,Other,800
1,12,5,Other,500
1,12,5,Other,860
1,11,5,Outdoors,500
1,9,5,Outdoors,217
1,13,5,Outdoors,1000
1,10,5,Outdoors,1100
1,6,5,Outdoors,519
1,12,5,Residential,1700
0,22,5,Residential,900
1,23,5,Outdoors,500
1,0,3,Residential,790
1,21,5,Residential,1700
1,2,5,Residential,2000
1,10,5,Outdoors,520
1,5,5,Residential,200
1,12,5,Residential,1638.5
1,8,5,Residential,1799.98999023438
1,19,5,Outdoors,800
1,0,5,Residential,369.989990234375
1,20,5,Residential,1000
1,9,4,Other,2100
1,14,5,Residential,1000
1,18,5,Outdoors,1000
1,9,5,Outdoors,900
1,22,5,Residential,2000
1,14,5,Residential,1800
1,8,5,Outdoors,1000
1,19,5,Outdoors,500
1,5,5,Other,0
1,20,5,Other,750
1,17,5,Other,400
1,15,5,Outdoors,90
1,9,5,Outdoors,850
1,13,5,Outdoors,1500
1,8,5,Residential,2000
1,19,5,Residential,500
1,18,5,Residential,400
1,19,5,Outdoors,980
1,21,5,Residential,500
1,2,5,Residential,1186.5
1,19,5,Other,2000
1,20,5,Other,900
1,8,5,Other,2000
1,12,5,Residential,600
1,8,5,Residential,860
1,0,10,Residential,1500
1,14,5,Residential,900
1,5,5,Other,2000
1,9,5,Residential,1000
1,23,5,Outdoors,1200
1,8,5,Other,770
1,20,5,Outdoors,0
1,21,5,Outdoors,789
1,18,5,Residential,700
1,11,5,Residential,0
1,0,2,Outdoors,700
1,18,5,Residential,1300
1,3,5,Residential,1800
1,7,5,Other,500
1,19,5,Outdoors,1000
1,3,5,Residential,600
1,12,5,Outdoors,900
1,1,5,Residential,830
1,0,5,Residential,180
1,9,5,Residential,1700
1,23,5,Other,900
1,0,5,Residential,180
1,23,5,Other,900
1,12,6,Outdoors,1310.80004882813
1,8,6,Outdoors,800
1,17,6,Residential,800
1,2,6,Residential,500
1,2,6,Residential,500
1,17,6,Other,500
1,11,6,Outdoors,2000
1,6,5,Residential,499
1,14,6,Residential,500
1,17,6,Outdoors,300
1,0,6,Residential,700
1,3,6,Residential,599.989990234375
1,19,5,Other,1422.67004394531
1,10,5,Residential,1200
1,10,6,Other,1016.98999023438
1,0,6,Residential,500
1,20,6,Outdoors,2032
1,18,6,Outdoors,0
1,16,9,Residential,1750
1,18,6,Outdoors,700
1,17,5,Residential,780
1,17,5,Residential,400
1,18,6,Residential,150
1,9,6,Outdoors,800
1,6,6,Residential,200
1,13,6,Outdoors,1050
1,19,6,Outdoors,800
1,17,6,Residential,250
1,20,6,Residential,800
1,3,6,Outdoors,900
0,13,6,Residential,800
1,11,6,Residential,800
1,16,6,Residential,700
1,7,6,Residential,480
1,18,6,Outdoors,278
1,3,6,Outdoors,1300
1,20,6,Other,900
1,12,6,Residential,1200
1,21,6,Residential,587.599975585938
1,0,6,Residential,300
1,16,6,Outdoors,868
1,12,6,Residential,1200
1,12,6,Outdoors,80
1,8,6,Outdoors,1269.98999023438
1,20,5,Other,1100
1,20,6,Residential,600
1,22,6,Residential,700
1,22,6,Residential,800
1,22,6,Residential,700
1,0,5,Residential,1000
1,7,6,Residential,500
1,20,5,Other,1100
1,20,6,Outdoors,1000
1,9,5,Outdoors,348
1,15,6,Outdoors,425
1,18,6,Other,845
1,10,6,Outdoors,200
1,20,5,Residential,220
1,6,6,Residential,1000
1,22,6,Other,500
1,9,6,Outdoors,300
1,23,6,Outdoors,1200
1,22,6,Other,800
1,18,6,Outdoors,1888
1,8,2,Residential,1600
1,16,6,Outdoors,375
1,4,6,Residential,1000
1,14,6,Residential,2200
1,14,6,Outdoors,280
1,15,6,Other,1000
1,12,6,Outdoors,1600
1,1,6,Residential,1200
1,13,6,Residential,150
1,7,6,Residential,200
1,12,6,Outdoors,730
1,13,6,Residential,150
1,20,6,Residential,1300
1,15,6,Residential,700
1,8,6,Residential,699
1,15,6,Residential,300
1,21,6,Other,250
1,19,6,Other,770
1,0,6,Residential,1000
1,18,6,Outdoors,700
1,16,6,Outdoors,700
1,15,6,Other,1500
1,17,6,Outdoors,900
1,19,6,Residential,1200
1,13,6,Outdoors,1500
1,16,6,Residential,1300
1,17,6,Other,500
1,16,6,Residential,1200
1,10,6,Residential,1400
1,17,6,Residential,750
1,23,6,Other,180
1,14,6,Other,900
1,12,6,Residential,800
1,10,5,Residential,1200
1,17,6,Residential,0
1,14,6,Other,900
1,16,6,Other,1050
1,13,6,Outdoors,0
1,12,6,Residential,800
1,17,6,Other,500
1,19,6,Residential,370
1,13,6,Residential,1149
1,20,6,Residential,1500
1,20,6,Residential,1500
1,0,6,Residential,0
1,21,6,Residential,750
1,7,6,Outdoors,500
1,18,6,Outdoors,0
1,7,6,Residential,250
1,0,6,Residential,670
1,12,6,Residential,1500
1,14,6,Residential,250
1,18,6,Outdoors,1200
1,7,6,Residential,200
1,22,6,Outdoors,1500
1,22,6,Residential,0
1,14,6,Outdoors,700
1,20,6,Outdoors,1900
0,2,6,Residential,1500
1,22,6,Residential,1500
1,10,6,Residential,1038
1,17,6,Residential,1000
1,13,5,Outdoors,350
1,20,6,Other,1400
1,1,6,Residential,250
1,21,6,Outdoors,700
1,8,6,Residential,75
1,18,6,Outdoors,1200
1,7,6,Outdoors,1000
1,15,6,Outdoors,0
1,7,6,Residential,1200
1,20,6,Residential,343.980010986328
1,11,6,Residential,180
1,1,6,Residential,700
1,21,6,Residential,1200
1,15,6,Residential,1299.98999023438
0,10,6,Residential,460
1,2,6,Residential,1200
1,13,6,Outdoors,1599
1,23,6,Other,1500
1,14,6,Outdoors,2100
1,3,6,Outdoors,400
1,15,6,Residential,500
1,22,6,Other,0
1,3,6,Outdoors,400
1,7,6,Other,1000
1,15,6,Other,1000
1,20,6,Outdoors,563.869995117188
1,8,6,Residential,2000
1,10,6,Residential,903
1,0,6,Residential,800
1,13,6,Outdoors,1200
1,11,6,Residential,2000
1,6,6,Residential,700
1,17,6,Other,550
1,2,6,Residential,800
1,15,6,Residential,200
1,0,6,Residential,300
1,18,5,Outdoors,390
1,0,6,Residential,800
1,3,6,Residential,800
1,8,6,Other,398
1,0,6,Residential,1500
1,17,6,Residential,900
1,20,6,Outdoors,700
1,22,6,Residential,700
1,12,6,Residential,700
1,22,6,Residential,1000
1,22,6,Residential,1500
1,7,6,Residential,250
1,11,6,Residential,660
1,7,6,Residential,250
1,16,6,Outdoors,400
1,14,6,Residential,500
1,3,6,Outdoors,0
1,18,6,Other,113
1,18,12,Residential,1000
1,11,6,Residential,950
1,0,6,Outdoors,1000
1,11,6,Residential,2249
1,19,6,Residential,80
1,6,6,Other,1200
1,8,6,Outdoors,400
1,0,6,Other,1000
1,20,6,Other,0
1,19,6,Residential,1028.30004882813
1,2,5,Residential,590
1,17,6,Residential,175
1,16,6,Outdoors,500
1,16,6,Outdoors,600
1,9,6,Outdoors,1332.5400390625
1,7,6,Residential,1900
1,10,6,Residential,500
1,14,6,Outdoors,158
1,9,6,Outdoors,886
1,18,6,Other,700
1,2,6,Residential,1000
1,2,6,Residential,1000
1,21,6,Outdoors,1200
1,9,6,Other,249.990005493164
1,13,6,Other,1500
1,16,6,Other,1334
1,19,6,Residential,550
1,16,6,Outdoors,800
1,16,6,Other,600
1,4,6,Residential,100
1,0,6,Residential,0
1,15,6,Outdoors,1700
1,0,6,Residential,1300
1,6,6,Residential,550
1,13,6,Other,1699
1,15,6,Outdoors,1700
1,6,6,Other,700
1,4,6,Residential,250
1,9,6,Outdoors,700
1,20,7,Residential,500
1,20,7,Residential,700
1,19,7,Outdoors,1200
1,8,6,Outdoors,1000
1,8,7,Other,0
1,21,7,Residential,1200
1,23,6,Residential,200
1,14,5,Residential,569.989990234375
1,19,7,Residential,1600
1,20,7,Residential,500
1,9,7,Outdoors,1250
1,14,7,Outdoors,228
1,23,7,Residential,400
1,23,7,Residential,250
1,19,7,Outdoors,1000
1,14,7,Other,200
1,22,7,Residential,950
1,0,7,Residential,120
1,23,7,Residential,250
1,20,7,Residential,900
1,22,7,Residential,200
1,9,7,Other,800
1,22,6,Outdoors,0
1,23,7,Residential,425
1,9,4,Residential,800
1,20,7,Residential,226
1,9,7,Other,200
1,15,6,Residential,849
1,23,6,Residential,1200
1,5,6,Residential,500
1,10,4,Residential,929
1,9,4,Residential,835
1,0,7,Residential,350
1,18,7,Residential,2000
1,4,7,Residential,400
1,14,7,Outdoors,1600
1,8,7,Residential,1000
1,16,7,Other,430
1,3,6,Residential,1000
1,15,7,Residential,1186.5
1,3,7,Other,1475
1,3,7,Other,300
1,18,7,Other,900
1,16,7,Other,150
1,17,7,Outdoors,318
1,18,7,Residential,2000
1,18,7,Residential,0
1,22,6,Residential,800
1,18,7,Residential,2000
1,10,7,Outdoors,1099
1,18,7,Residential,2000
1,16,6,Residential,1400
1,13,7,Outdoors,158.990005493164
1,10,7,Other,1600
1,13,7,Other,1000
1,8,7,Outdoors,524.989990234375
1,22,6,Residential,250
1,23,6,Residential,1600
1,10,7,Residential,2000
1,17,7,Other,900
1,23,7,Outdoors,807.570007324219
1,22,6,Other,700
1,11,7,Residential,950
1,18,7,Other,787
1,8,7,Outdoors,200
1,18,7,Residential,699
1,3,7,Other,800
1,1,7,Residential,1200
1,12,7,Residential,0
1,17,7,Residential,250
1,14,7,Outdoors,940
1,0,7,Residential,100
1,19,7,Residential,1500
1,13,7,Residential,2000
1,20,7,Outdoors,0
1,13,7,Residential,2000
1,14,7,Other,600
1,12,7,Outdoors,1000
1,14,7,Other,600
1,21,6,Residential,1100
1,11,7,Outdoors,1000
1,13,7,Residential,2000
1,9,6,Other,670
1,21,7,Residential,300
1,0,7,Residential,800
1,0,7,Residential,138
1,21,7,Residential,300
1,18,6,Residential,250
1,8,7,Other,499.989990234375
1,0,7,Residential,998.919982910156
1,0,7,Residential,1000
1,11,7,Outdoors,228
1,17,7,Residential,100
1,14,7,Other,200
1,11,7,Outdoors,1600
1,21,7,Outdoors,449
1,21,7,Other,700
1,10,7,Residential,700
1,0,7,Residential,0
1,12,7,Outdoors,1717.58996582031
1,8,7,Other,750
1,6,7,Residential,1000
1,12,7,Outdoors,150
1,18,7,Other,1000
1,15,7,Other,700
1,0,7,Other,1000
1,17,6,Residential,420
1,5,7,Residential,1500
1,2,7,Residential,100
1,14,5,Residential,2000
1,17,7,Outdoors,1800
1,10,7,Residential,400
1,10,7,Other,1000
1,14,5,Residential,2300
1,11,6,Residential,1200
1,3,6,Residential,250
1,13,7,Other,1200
1,11,7,Residential,1800
1,17,7,Residential,837
1,17,7,Residential,1000
1,10,7,Residential,400
1,18,7,Other,700
1,19,7,Other,0
1,21,7,Residential,300
1,16,7,Residential,500
1,21,7,Residential,1400
1,16,7,Outdoors,300
1,1,7,Residential,399
1,0,7,Residential,1000
1,17,7,Other,700
1,20,7,Residential,600
1,15,7,Residential,500
1,19,7,Other,1300
1,18,7,Other,0
1,16,7,Other,0
1,0,6,Residential,300
1,15,7,Residential,150
1,4,7,Residential,600
1,17,7,Outdoors,587
1,10,7,Outdoors,1300
1,9,7,Residential,1500
1,22,7,Outdoors,1500
1,9,7,Other,400
1,17,7,Outdoors,700
1,11,7,Residential,1100
1,22,7,Outdoors,1000
1,15,6,Other,500
1,18,7,Outdoors,899
1,22,7,Outdoors,140
1,18,7,Other,790.989990234375
1,9,7,Residential,1500
1,9,7,Residential,700
1,14,6,Residential,500
1,17,7,Residential,560
1,14,7,Residential,560
1,7,7,Residential,229.990005493164
1,17,7,Residential,600
1,12,7,Residential,0
1,9,7,Other,0
1,19,7,Residential,2000
1,14,7,Residential,0
1,15,7,Residential,2000
1,21,7,Outdoors,400
1,11,7,Outdoors,0
1,13,7,Residential,1500
1,15,7,Residential,2000
1,15,7,Other,1000
1,12,7,Residential,350
1,19,7,Other,0
1,15,7,Residential,1200
1,11,7,Outdoors,200
1,4,7,Residential,1889
1,11,7,Other,700
1,18,7,Other,1900
1,17,7,Other,200
1,21,7,Residential,1200
1,21,7,Residential,1200
1,0,7,Residential,450
1,12,7,Residential,350
1,18,7,Other,2100
1,16,7,Other,2000
1,13,7,Residential,550
1,12,7,Other,0
1,12,7,Residential,2000
1,1,7,Residential,899
1,16,7,Residential,1000
1,21,6,Residential,400
1,23,7,Residential,200
1,20,7,Residential,700
1,16,7,Residential,1000
1,20,7,Other,300
1,0,7,Residential,500
1,9,7,Other,2000
1,5,7,Other,600
1,0,7,Residential,485
1,5,7,Residential,600
1,3,7,Other,0
1,2,7,Residential,1199
1,13,5,Residential,700
1,13,5,Residential,700
1,16,7,Outdoors,2000
1,19,7,Residential,2000
1,10,6,Residential,0
1,13,5,Residential,700
1,7,7,Other,700
1,13,5,Residential,700
1,9,7,Other,300
1,15,7,Other,1000
1,9,7,Other,300
1,11,7,Other,1000
1,20,7,Other,200
1,3,7,Other,765
1,17,7,Residential,200
1,19,7,Other,1200
1,20,7,Outdoors,1500
1,20,7,Outdoors,1500
1,12,7,Outdoors,750
1,21,7,Residential,1000
1,14,7,Outdoors,2000
1,13,7,Residential,1000
1,9,7,Outdoors,1412
1,21,7,Residential,1000
1,21,7,Residential,600
1,21,7,Residential,450
1,22,7,Other,400
1,23,7,Residential,800
1,15,7,Outdoors,1500
1,17,7,Outdoors,650
1,17,7,Outdoors,340
1,22,7,Residential,1000
1,7,7,Outdoors,750
1,18,7,Other,650
1,17,7,Residential,2200
1,21,7,Residential,879.989990234375
1,23,7,Residential,1120
1,9,7,Outdoors,849
1,12,7,Other,1000
1,13,7,Outdoors,500
1,16,1,Residential,1200
1,18,7,Outdoors,500
1,12,7,Other,800
1,12,7,Other,500
1,6,7,Residential,1500
0,18,7,Outdoors,700
1,0,7,Outdoors,1200
1,17,7,Outdoors,410
1,17,7,Residential,1000
1,20,7,Residential,100
1,22,7,Residential,600
1,22,7,Residential,2000
1,14,7,Other,450
1,18,7,Residential,369
1,8,7,Other,1163.89001464844
1,16,7,Other,570
1,23,7,Residential,850
1,8,7,Residential,338
1,17,7,Residential,1000
1,2,7,Residential,70
1,4,7,Outdoors,700
1,2,7,Residential,100
1,15,7,Residential,1500
1,19,7,Residential,999
1,2,7,Residential,250
1,1,7,Residential,800
1,1,7,Outdoors,2000
1,16,7,Other,125
1,18,7,Outdoors,400
1,9,7,Other,600
1,20,7,Outdoors,2300
1,22,7,Residential,500
1,16,7,Residential,125
1,3,7,Residential,800
1,8,7,Outdoors,699
1,1,7,Residential,1000
1,13,7,Residential,0
1,1,7,Residential,500
1,11,7,Outdoors,0
1,21,7,Residential,400
1,0,7,Outdoors,700
1,1,7,Residential,1000
1,2,7,Residential,700
1,19,7,Residential,1200
1,1,7,Residential,650
1,9,7,Residential,0
1,0,7,Residential,1000
1,9,7,Residential,1000
1,21,7,Residential,300
1,13,7,Residential,800
1,1,7,Residential,650
1,12,7,Residential,400
1,15,7,Other,100
1,10,7,Residential,500
1,5,7,Residential,800
1,12,7,Residential,619
1,22,7,Other,1000
1,5,7,Residential,800
1,17,7,Residential,1500
1,17,7,Residential,700
1,19,7,Other,0
1,18,7,Other,600
1,10,7,Residential,1000
1,10,7,Other,1300
1,9,7,Residential,500
1,15,7,Other,904
1,0,6,Residential,700
1,22,7,Residential,1100
1,11,7,Outdoors,500
1,0,6,Residential,600
1,10,7,Other,1300
1,13,7,Outdoors,180
1,9,7,Residential,500
1,13,7,Residential,0
1,12,7,Outdoors,1200
1,16,7,Outdoors,420
1,13,7,Residential,1800
1,10,7,Other,1000
1,3,7,Residential,1129.97998046875
1,13,7,Outdoors,500
1,13,7,Residential,1800
1,18,7,Outdoors,1270
1,7,7,Other,450
1,18,7,Other,1000
1,11,7,Residential,400
1,8,7,Outdoors,750
1,15,7,Residential,1500
1,20,7,Outdoors,0
1,1,7,Residential,300
1,11,7,Residential,400
1,20,7,Residential,50
1,11,8,Other,2000
1,15,7,Other,1000
1,13,7,Residential,300
1,14,8,Other,1000
1,13,7,Residential,457
1,3,7,Residential,749
1,20,7,Other,1200
1,22,7,Residential,821
1,18,8,Other,1200
1,5,8,Outdoors,349
1,16,8,Outdoors,868.969970703125
1,1,8,Residential,800
1,17,7,Residential,300
1,16,8,Outdoors,759
1,7,7,Residential,1100
1,16,7,Outdoors,0
1,18,8,Outdoors,214.690002441406
1,0,8,Outdoors,800
1,18,8,Residential,2000
1,6,8,Residential,0
1,22,8,Residential,1654.31994628906
1,9,8,Outdoors,600
1,10,8,Outdoors,1300
1,9,8,Outdoors,1600
1,9,8,Other,1200
1,21,8,Other,800
1,20,7,Residential,300
1,21,8,Residential,1000
1,13,8,Other,150
1,9,8,Residential,300
1,7,8,Residential,700
1,17,8,Residential,1200
1,14,8,Outdoors,1000
1,19,8,Outdoors,389
1,6,7,Residential,1900
1,19,8,Other,200
1,2,8,Other,1500
1,1,8,Residential,500
1,20,7,Outdoors,1330
1,15,8,Other,180
1,15,8,Other,600
1,14,8,Residential,500
1,17,8,Residential,650
1,8,7,Residential,1000
1,23,4,Residential,1636.53002929688
1,17,8,Residential,1500
1,22,8,Other,600
1,12,8,Residential,400
1,17,8,Residential,750
1,0,8,Residential,1800
1,7,8,Residential,1200
1,22,8,Residential,2000
1,1,8,Residential,733.369995117188
1,1,8,Residential,2000
1,14,7,Residential,1550
1,10,8,Residential,700
1,22,6,Residential,200
1,17,8,Other,0
1,0,7,Residential,200
1,10,6,Outdoors,1800
1,19,8,Other,2000
1,8,8,Other,250
1,6,5,Residential,700
1,6,5,Residential,1300
1,12,8,Residential,0
1,20,8,Other,1369.51000976563
1,21,8,Outdoors,300
1,20,8,Residential,650
1,23,6,Other,1500
1,5,7,Residential,300
1,19,8,Other,0
1,12,8,Outdoors,599
1,16,8,Other,600
1,10,8,Other,1500
1,6,5,Residential,200
1,15,8,Outdoors,400
1,0,8,Residential,1000
1,17,8,Residential,1000
1,14,8,Other,1050
1,9,8,Other,1200
1,17,6,Residential,800
1,17,8,Other,500
1,1,8,Outdoors,186
1,19,8,Other,200
1,7,8,Residential,850
1,18,7,Other,1000
1,13,8,Residential,1000
1,17,8,Other,700
1,0,8,Other,250
1,12,7,Residential,559
1,15,8,Residential,750
1,23,8,Outdoors,1500
1,12,7,Residential,500
1,13,8,Residential,500
1,18,8,Outdoors,700
1,15,8,Residential,350
1,10,8,Residential,395
1,13,8,Other,1500
1,16,7,Residential,600
1,8,8,Other,440
1,19,8,Other,0
1,19,8,Residential,100
1,15,8,Outdoors,550
1,21,8,Residential,1000
1,15,8,Residential,600
1,0,8,Other,629.989990234375
1,8,8,Residential,1000
1,21,8,Residential,749.989990234375
1,22,7,Residential,1000
1,22,8,Other,550
1,21,8,Residential,200
1,22,8,Outdoors,1000
1,22,8,Outdoors,1000
1,9,7,Residential,1611
1,9,7,Residential,979.989990234375
1,18,8,Residential,750
1,11,8,Residential,188
1,19,8,Residential,350
1,16,7,Residential,379.989990234375
1,18,8,Outdoors,0
1,15,8,Other,1300
1,6,7,Residential,500
1,12,8,Residential,800
1,14,8,Residential,2000
1,14,8,Residential,2000
1,16,8,Outdoors,800
1,7,8,Other,800
1,23,8,Residential,1565
1,15,6,Other,0
1,22,8,Residential,500
1,3,8,Residential,0
1,20,8,Residential,600
1,22,8,Residential,500
1,0,8,Outdoors,1000
1,18,8,Residential,0
1,0,5,Other,550
1,0,6,Residential,250
1,11,8,Residential,1100
1,10,8,Other,1000
1,18,8,Residential,1500
1,13,8,Residential,1249.98999023438
1,17,8,Outdoors,500
1,22,8,Outdoors,600
1,0,8,Residential,400
1,21,8,Outdoors,0
1,19,8,Other,900
1,15,8,Other,100
1,18,8,Residential,570
1,15,8,Other,1200
1,0,8,Other,400
1,14,8,Outdoors,500
1,15,8,Other,0
1,20,8,Other,600
1,22,8,Residential,700
1,12,8,Residential,800
1,14,8,Residential,0
1,11,8,Outdoors,800
1,4,8,Residential,150
